id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1374544408125734914	1374544408125734914	2021-03-23 21:11:39 CDT	2021-03-23	21:11:39	-0500	63291287	staceydash	Stacey DASH		Just setting up my bitclout 💎🙌   https://t.co/x15gXWPG94	en	[]	['https://bitclout.com/u/staceydash?public_key=BC1YLgBYCHdnB35xkQRWW3UudffVS5S5mp9314ve2dLPncw2YyXypXv']	[]	6	7	60	[]	[]	https://twitter.com/staceydash/status/1374544408125734914	False		0								[]				
1374481610872033290	1374481610872033290	2021-03-23 17:02:07 CDT	2021-03-23	17:02:07	-0500	170049408	davidgokhshtein	David Gokhshtein		Just setting up my #bitclout 💎🙌    https://t.co/SMN7TC3aZI  BC1YLiHKbaamFWJ1XCcWuuwjEpYhp2ExsMZucSawD69RbRAF5G4LSaY	en	[]	['https://bitclout.com/u/davidgokhshtein1?public_key=BC1YLiHKbaamFWJ1XCcWuuwjEpYhp2ExsMZucSawD69RbRAF5G4LSaY']	[]	3	3	24	['bitclout']	[]	https://twitter.com/davidgokhshtein/status/1374481610872033290	False		0								[]				
1374479674873499652	1374479674873499652	2021-03-23 16:54:25 CDT	2021-03-23	16:54:25	-0500	513641129	whitezunder	『WhiteZunder 7L 🦊』		Just setting up my #bitclout 💎🙌    https://t.co/tnwXUqguBs  BC1YLjVrWApZ3WJn3yieXR4Y3Go6dEvDTGrJorhdw94kyrzaKepYf18	in	[]	['https://bitclout.com/u/whitezunder?public_key=BC1YLjVrWApZ3WJn3yieXR4Y3Go6dEvDTGrJorhdw94kyrzaKepYf18']	[]	2	3	21	['bitclout']	[]	https://twitter.com/WhiteZunder/status/1374479674873499652	False		0								[]				
1374475908141121542	1374475908141121542	2021-03-23 16:39:27 CDT	2021-03-23	16:39:27	-0500	24222556	tyler	Tyler Winklevoss		Just setting up my bitclout 💎🙌   https://t.co/0c6OVacRYz	en	[]	['https://bitclout.com/u/tyler?public_key=BC1YLiJ4d8uAAc9j1XPxrCQNimpA3bfQELRdnanhcVspp5wqWHTQwq5']	[]	98	33	283	[]	[]	https://twitter.com/tyler/status/1374475908141121542	False		0								[]				
1374472879497089036	1374472879497089036	2021-03-23 16:27:25 CDT	2021-03-23	16:27:25	-0500	250980843	cameron	Cameron Winklevoss		Just setting up my bitclout 💎🙌   https://t.co/LQ43roJGTu	en	[]	['https://bitclout.com/u/cameron?public_key=BC1YLitWPanfvnYVHQu8Z3CyPJJbj86WX3sMPJQreAzTSSwbspcqAzf']	[]	65	17	248	[]	[]	https://twitter.com/cameron/status/1374472879497089036	False		0								[]				
1374456834497519622	1374456834497519622	2021-03-23 15:23:40 CDT	2021-03-23	15:23:40	-0500	662423	pm	Paul McKellar (in NYC)		Just setting up my bitclout 💎🙌   https://t.co/7aPsSrWJpM	en	[]	['https://bitclout.com/u/pm?public_key=BC1YLhoMtchPFHNN8SqsuAiq6j9arBiseVxJN4f83FSC8719Gr2x8nq']	[]	2	3	10	[]	[]	https://twitter.com/pm/status/1374456834497519622	False		0								[]				
1374443863721398272	1374443863721398272	2021-03-23 14:32:07 CDT	2021-03-23	14:32:07	-0500	5444852	mlitman	michael litman		just setting up my @Bitclout_  https://t.co/ifRwvEGdTa	en	[{'screen_name': 'bitclout_', 'name': 'bitclout ($clout)', 'id': '1372293795442663425'}]	['https://bitclout.com/u/mlitman?password=e6c71ab9a53127276d522e66f7856ffb50a1e6a9e9332fe42d5ace6745a3eddc&__cf_chl_captcha_tk__=e29a7df6183ac02bdaed844fd2b06f9a2a536ff0-1616200766-0-ARrerfz3H-w5M-pusvbqZNDFq9z90_tUoEghBtE8G1D1AMCiwsdvI6gFf9yU4zZu_4VAhiXxAmTZj6BHq8MbHjsXbuiCUeYdjOUXn5NUbZ9MSCdIzXU-c4jtSOmLoXOu7Qs0id2YTxCgs3wCpsHnfVMnbHuvFGWOfnTDDK_8r0yKOncCp82Ce9x9jE3X46Pc77CDTNxU3vqhCyVVG8SfJWPceJWrC7_hr4MF-QyzqtdWAfybaWr4Q7eTlWcD_RDMyNYQCr3y21iyd5pC5GFviCWaFNT3fQnlACnkuNPhnyUCfn_GP-BIh-w6Fwof5zidAkT-y9BozDnzbCrCE-9umUsstXgc7XIx96uQSFH2UmfyodwR5c00tw8jPWoxZxJb0RFMMA7kXO3HP40DIMWlbpFxytvDELj3zOUZagOXB-SSxtUEKxwjeLCG8M5hXNfMJ2IoLoMYVDqnd0eF8bLgykr_hbXsQTZMRkBsAvZCMCixFO4bFMwZs8KJckgCHrO_8nAqS42S2surwI1yRbPOXmHIVMu5RIPi_bJXwFGWL3rMo8F5qE13gM2SgHzi6TRg_Ppts54VseNuEyF9QIY0HtBCb1dm-b5MsvDVdruS774LEdwOuNERxmfCeHDHoK-WsIer0LA74P4N6imxRDiONsjoVrENH-1DOQHk-wwXHPcawh-UEVSfW5aLZRpwPzgjTQ&tab=creator-coin']	[]	0	0	3	[]	[]	https://twitter.com/mlitman/status/1374443863721398272	False		0								[]				
1374387499565379590	1374387499565379590	2021-03-23 10:48:09 CDT	2021-03-23	10:48:09	-0500	22682896	charlieshrem	Charlie Shrem		Just setting up my bitclout before someone claims my account!💎🙌   https://t.co/uj6ubs3KSJ	en	[]	['https://bitclout.com/u/charlieshrem?public_key=BC1YLhU7wdquiFRNNVK7tgCs5h5Dp9dBxb5EmPrpx9owui8G5efZ57C']	[]	8	1	26	[]	[]	https://twitter.com/CharlieShrem/status/1374387499565379590	False		0								[]				
1374272465455652867	1374272465455652867	2021-03-23 03:11:03 CDT	2021-03-23	03:11:03	-0500	46957344	drakebell	Drake Campana 🇲🇽		Just setting up my bitclout 💎🙌   https://t.co/hzZ2YRdioP	en	[]	['https://bitclout.com/u/drakebell?public_key=BC1YLgZF83YSgqnF2HbXCXQXdyBqa4quu6ifJGtoBZJPoo4PqSyXKeK']	[]	8	12	292	[]	[]	https://twitter.com/DrakeBell/status/1374272465455652867	False		0								[]				
1374244694658539520	1374244694658539520	2021-03-23 01:20:42 CDT	2021-03-23	01:20:42	-0500	736784706486734852	realiceposeidon	Ice_Poseidon		Just setting up my #bitclout 💎🙌    https://t.co/JCjcIqOuem	en	[]	['https://bitclout.com/u/realiceposeidon?public_key=BC1YLhjHaCbSNEG6fiSpJZXyK5gVs2RSjqzuCF76DgMozNh3awSWAqV']	[]	13	5	131	['bitclout']	[]	https://twitter.com/REALIcePoseidon/status/1374244694658539520	False		0								[]				
1374001651820994565	1374001651820994565	2021-03-22 09:14:56 CDT	2021-03-22	09:14:56	-0500	44395654	sandi_thom	SANDI THOM		Just setting up my bitclout 💎🙌   https://t.co/wgbbnbJ2jq	en	[]	['https://bitclout.com/u/Sandithom?public_key=BC1YLgSPgKzsUikXP8eXa4UzC7q3HzH4uhENAUzxRUTqLwgz7UNxzMb']	[]	0	0	4	[]	[]	https://twitter.com/Sandi_Thom/status/1374001651820994565	False		0								[]				
1373854597677264898	1373854597677264898	2021-03-21 23:30:35 CDT	2021-03-21	23:30:35	-0500	18094952	seyitaylor	st.		Just setting up my bitclout 💎🙌   https://t.co/CavInm6p1b	en	[]	['https://bitclout.com/u/seyitaylor?public_key=BC1YLhwqZTjN8z3MBfKXPcryh2DZrkz5Ua4KK2BsxCGjNHhpw5YXGpX']	[]	0	2	13	[]	[]	https://twitter.com/seyitaylor/status/1373854597677264898	False		0								[]				
1373824022383763462	1373824022383763462	2021-03-21 21:29:06 CDT	2021-03-21	21:29:06	-0500	657863	kevinrose	KΞvin R◎se		Just setting up my bitclout 💎🙌, anyone else try this?   https://t.co/AAregCZZUl	en	[]	['https://bitclout.com/u/kevinrose?public_key=BC1YLgkjfnumAwtUNZ1VCdPkcHUsjsz1xyqGdFJHswftKcak2MghjVz']	[]	35	5	97	[]	[]	https://twitter.com/kevinrose/status/1373824022383763462	False		0								[]				
1373711634720567296	1373711634720567296	2021-03-21 14:02:30 CDT	2021-03-21	14:02:30	-0500	158610400	austin_rief	Austin Rief ☕️		Just setting up my bitclout 💎🙌   https://t.co/Vbld9mAnHd	en	[]	['https://bitclout.com/u/austin_rief?public_key=BC1YLgyd9ywWrdYzzfqAD9PMH4LKiV2wo81QnuV9wg5CuV959ctGBhJ']	[]	5	0	16	[]	[]	https://twitter.com/austin_rief/status/1373711634720567296	False		0								[]				
1373642238874501126	1373642238874501126	2021-03-21 09:26:45 CDT	2021-03-21	09:26:45	-0500	206662545	yoniassia	Yoni Assia		Just setting up my bitclout 💎🙌   https://t.co/8RdoMkoZhc	en	[]	['https://bitclout.com/u/yoniassia?public_key=BC1YLho8QMPvGoWBJBNyHGXRDqSdHsWRnixqAvcyATmPd8Z9GjTZdKj']	[]	6	7	29	[]	[]	https://twitter.com/yoniassia/status/1373642238874501126	False		0								[]				
1372944367187488769	1372944367187488769	2021-03-19 11:13:39 CDT	2021-03-19	11:13:39	-0500	37570179	arrington	Michael Arrington 🏴‍☠️		Just setting up my bitclout 💎🙌   https://t.co/j25PjgPiiQ	en	[]	['https://bitclout.com/u/arrington?public_key=BC1YLiuEJP1UJtzJsDLKUw4xHqwBcsYzTguofQqgByTbS2AHvzjMo96']	[]	11	2	42	[]	[]	https://twitter.com/arrington/status/1372944367187488769	False		0								[]				
1372898007151153153	1372898007151153153	2021-03-19 08:09:26 CDT	2021-03-19	08:09:26	-0500	811350	alexisohanian	AlexisOhanian.eth 7️⃣7️⃣6️⃣		Just setting up my bitclout 💎🙌   https://t.co/clEHv2JubY	en	[]	['https://bitclout.com/u/alexisohanian?public_key=BC1YLjSFyUaQAj9B6gnoJDJS1zTzu3wX82yL5tSNQpQ5Nrkw2dfu55t']	[]	11	1	49	[]	[]	https://twitter.com/alexisohanian/status/1372898007151153153	False		0								[]				
1372805502137036802	1372805502137036802	2021-03-19 02:01:51 CDT	2021-03-19	02:01:51	-0500	386728215	fluffypony	Riccardo Spagni		Just setting up my bitclout *again* even though I did this already. How hard is it to claim my airdrop???   https://t.co/Q7ghviHr1i	en	[]	['https://bitclout.com/u/fluffypony?public_key=BC1YLgagtXRGrUXVQYWqtK7JSfxz9eNARzFbqLxGu7TJxSGCdg8khLX']	[]	10	1	13	[]	[]	https://twitter.com/fluffypony/status/1372805502137036802	False		0								[]				
1372768982395019264	1372768982395019264	2021-03-18 23:36:44 CDT	2021-03-18	23:36:44	-0500	918711	ourielohayon	Ouriel Ohayon		Just setting up my bitclout 💎🙌   https://t.co/WcMUsZtIbA	en	[]	['https://bitclout.com/u/ourielohayon?public_key=BC1YLgBsrqPqgpQumgmN4UahutBDR8xNHAkqeCSjWomF37GWRw3PTPH']	[]	1	0	5	[]	[]	https://twitter.com/OurielOhayon/status/1372768982395019264	False		0								[]				
1372712499355611136	1372712499355611136	2021-03-18 19:52:18 CDT	2021-03-18	19:52:18	-0500	201436130	haseeb	Haseeb Awan - efani.com		Just setting up my bitclout 💎🙌   https://t.co/At0E0ZEfz8	en	[]	['https://bitclout.com/u/haseeb?public_key=BC1YLjSidjQYMhmJ33xvb1MSLg6u8PfWapveMUB6c3TpAnZE7F3vCH3']	[]	0	0	9	[]	[]	https://twitter.com/haseeb/status/1372712499355611136	False		0								[]				
1372436152968433665	1372436152968433665	2021-03-18 01:34:12 CDT	2021-03-18	01:34:12	-0500	918711	ourielohayon	Ouriel Ohayon		Just setting up my bitclout 💎🙌   https://t.co/yHz3LTtCX9	en	[]	['https://bitclout.com?public_key=BC1YLgBsrqPqgpQumgmN4UahutBDR8xNHAkqeCSjWomF37GWRw3PTPH']	[]	0	0	7	[]	[]	https://twitter.com/OurielOhayon/status/1372436152968433665	False		0								[]				
1372355964842647556	1372355964842647556	2021-03-17 20:15:33 CDT	2021-03-17	20:15:33	-0500	13418552	cyantist	Recall 欺善暴丁		Just setting up my bitclout 💎🙌   https://t.co/VJVh9sjetO	en	[]	['https://bitclout.com?public_key=BC1YLhJUpEzMX3vxx8VoMFX76FGH6hAnfi1stPakCbKT77UTUMramTd']	[]	3	0	21	[]	[]	https://twitter.com/cyantist/status/1372355964842647556	False		0								[]				
1372290774054866944	1372290774054866944	2021-03-17 15:56:31 CDT	2021-03-17	15:56:31	-0500	1457305928	marenaltman	⚔️ MAREN ⚔️		Just setting up my bitclout    https://t.co/H3brWoaFwg	en	[]	['https://www.sec.gov/']	[]	4	3	142	[]	[]	https://twitter.com/marenaltman/status/1372290774054866944	False		0								[]				
1372283169676742657	1372283169676742657	2021-03-17 15:26:18 CDT	2021-03-17	15:26:18	-0500	14814762	joemccann	Joe McCann ◎		Just setting up my bitclout 💎🙌   https://t.co/MVJsjOzuI6	en	[]	['https://bitclout.com?public_key=BC1YLjKNiq4ythDzynxAMqJ17hTi26oqVREQymwzZw7aY2ZoSgQuZ48']	[]	4	0	3	[]	[]	https://twitter.com/joemccann/status/1372283169676742657	False		0								[]				
1372280454502490114	1372280454502490114	2021-03-17 15:15:30 CDT	2021-03-17	15:15:30	-0500	22601929	rickfox	Rick Fox		Just setting up my bitclout 💎🙌   https://t.co/TI1e2fHO4I	en	[]	['https://bitclout.com?public_key=BC1YLfgUB3ycS73RyrurDLmjZ8uM2STyaDDgYBARjLbScB2KEX8uHws']	[]	11	1	33	[]	[]	https://twitter.com/RickFox/status/1372280454502490114	False		0								[]				
